Speaker,Word,Frequency,Debate
TRUMP,yes,1,6_republican_debate.txt
TRUMP,unlike,1,6_republican_debate.txt
TRUMP,beyond,1,6_republican_debate.txt
TRUMP,humanely,1,6_republican_debate.txt
TRUMP,check,1,6_republican_debate.txt
TRUMP,leaving,3,6_republican_debate.txt
TRUMP,ted,4,6_republican_debate.txt
TRUMP,terms,3,6_republican_debate.txt
TRUMP,break,1,6_republican_debate.txt
TRUMP,absolutely,3,6_republican_debate.txt
TRUMP,wait,1,6_republican_debate.txt
TRUMP,interviewed,1,6_republican_debate.txt
TRUMP,call,2,6_republican_debate.txt
TRUMP,involved,2,6_republican_debate.txt
TRUMP,businessmen,1,6_republican_debate.txt
TRUMP,knees,1,6_republican_debate.txt
TRUMP,start,2,6_republican_debate.txt
TRUMP,happening,2,6_republican_debate.txt
TRUMP,dealing,1,6_republican_debate.txt
TRUMP,plants,1,6_republican_debate.txt
TRUMP,essentially,1,6_republican_debate.txt
TRUMP,finest,1,6_republican_debate.txt
TRUMP,air,1,6_republican_debate.txt
TRUMP,okay,1,6_republican_debate.txt
TRUMP,devalue,1,6_republican_debate.txt
TRUMP,laughter,7,6_republican_debate.txt
TRUMP,currency,4,6_republican_debate.txt
TRUMP,headline,1,6_republican_debate.txt
TRUMP,vice,1,6_republican_debate.txt
TRUMP,save,1,6_republican_debate.txt
TRUMP,rise,1,6_republican_debate.txt
TRUMP,taking,1,6_republican_debate.txt
TRUMP,different,1,6_republican_debate.txt
TRUMP,stood,1,6_republican_debate.txt
TRUMP,nobody,1,6_republican_debate.txt
TRUMP,year,2,6_republican_debate.txt
TRUMP,ever,1,6_republican_debate.txt
TRUMP,radicalized,1,6_republican_debate.txt
TRUMP,married,2,6_republican_debate.txt
TRUMP,mental,1,6_republican_debate.txt
TRUMP,happened,2,6_republican_debate.txt
TRUMP,actually,6,6_republican_debate.txt
TRUMP,term,3,6_republican_debate.txt
TRUMP,apartment,1,6_republican_debate.txt
TRUMP,shootings,1,6_republican_debate.txt
TRUMP,poll,2,6_republican_debate.txt
TRUMP,certainty,2,6_republican_debate.txt
TRUMP,conservatives,1,6_republican_debate.txt
TRUMP,trader,1,6_republican_debate.txt
TRUMP,lot,2,6_republican_debate.txt
TRUMP,new,8,6_republican_debate.txt
TRUMP,office,1,6_republican_debate.txt
TRUMP,constitutional,2,6_republican_debate.txt
TRUMP,pipe,1,6_republican_debate.txt
TRUMP,came,3,6_republican_debate.txt
TRUMP,sailors,1,6_republican_debate.txt
TRUMP,political,3,6_republican_debate.txt
TRUMP,percent,4,6_republican_debate.txt
TRUMP,centers,1,6_republican_debate.txt
TRUMP,follow,2,6_republican_debate.txt
TRUMP,bomb,4,6_republican_debate.txt
TRUMP,truth,1,6_republican_debate.txt
TRUMP,really,2,6_republican_debate.txt
TRUMP,horribly,2,6_republican_debate.txt
TRUMP,answer,1,6_republican_debate.txt
TRUMP,statement,2,6_republican_debate.txt
TRUMP,oh,1,6_republican_debate.txt
TRUMP,thousands,4,6_republican_debate.txt
TRUMP,belief,1,6_republican_debate.txt
TRUMP,building,3,6_republican_debate.txt
TRUMP,temporarily,2,6_republican_debate.txt
TRUMP,tens,1,6_republican_debate.txt
TRUMP,mean,2,6_republican_debate.txt
TRUMP,unfair,1,6_republican_debate.txt
TRUMP,correctness,1,6_republican_debate.txt
TRUMP,humiliation,1,6_republican_debate.txt
TRUMP,tears,1,6_republican_debate.txt
TRUMP,guys,2,6_republican_debate.txt
TRUMP,icon,1,6_republican_debate.txt
TRUMP,plant,1,6_republican_debate.txt
TRUMP,afternoon,1,6_republican_debate.txt
TRUMP,watched,1,6_republican_debate.txt
TRUMP,somebody,1,6_republican_debate.txt
TRUMP,insulted,1,6_republican_debate.txt
TRUMP,left,1,6_republican_debate.txt
TRUMP,extent,1,6_republican_debate.txt
TRUMP,understood,1,6_republican_debate.txt
TRUMP,state,1,6_republican_debate.txt
TRUMP,free,1,6_republican_debate.txt
TRUMP,seeing,1,6_republican_debate.txt
TRUMP,death,3,6_republican_debate.txt
TRUMP,care,4,6_republican_debate.txt
TRUMP,ride,1,6_republican_debate.txt
TRUMP,held,1,6_republican_debate.txt
TRUMP,killed,3,6_republican_debate.txt
TRUMP,fact,4,6_republican_debate.txt
TRUMP,writes,2,6_republican_debate.txt
TRUMP,lawyers,2,6_republican_debate.txt
TRUMP,dollars,4,6_republican_debate.txt
TRUMP,buildings,2,6_republican_debate.txt
TRUMP,destruction,1,6_republican_debate.txt
TRUMP,eric,2,6_republican_debate.txt
TRUMP,get,22,6_republican_debate.txt
TRUMP,much,4,6_republican_debate.txt
TRUMP,tenant,1,6_republican_debate.txt
TRUMP,today,2,6_republican_debate.txt
TRUMP,look,15,6_republican_debate.txt
TRUMP,best,1,6_republican_debate.txt
TRUMP,make,6,6_republican_debate.txt
TRUMP,hundred,1,6_republican_debate.txt
TRUMP,called,2,6_republican_debate.txt
TRUMP,sell,1,6_republican_debate.txt
TRUMP,mistreated,2,6_republican_debate.txt
TRUMP,buy,1,6_republican_debate.txt
TRUMP,china,24,6_republican_debate.txt
TRUMP,tariff,2,6_republican_debate.txt
TRUMP,tractors,1,6_republican_debate.txt
TRUMP,turn,1,6_republican_debate.txt
TRUMP,creating,1,6_republican_debate.txt
TRUMP,professors,1,6_republican_debate.txt
TRUMP,manhattan,2,6_republican_debate.txt
TRUMP,offensive,1,6_republican_debate.txt
TRUMP,goods,2,6_republican_debate.txt
TRUMP,saying,9,6_republican_debate.txt
TRUMP,person,2,6_republican_debate.txt
TRUMP,nineteen,1,6_republican_debate.txt
TRUMP,killing,1,6_republican_debate.txt
TRUMP,horror,1,6_republican_debate.txt
TRUMP,calls,1,6_republican_debate.txt
TRUMP,great,14,6_republican_debate.txt
TRUMP,indonesia,2,6_republican_debate.txt
TRUMP,number,4,6_republican_debate.txt
TRUMP,together,3,6_republican_debate.txt
TRUMP,consider,1,6_republican_debate.txt
TRUMP,trading,1,6_republican_debate.txt
TRUMP,wedding,1,6_republican_debate.txt
TRUMP,said,17,6_republican_debate.txt
TRUMP,exposing,1,6_republican_debate.txt
TRUMP,tariffs,1,6_republican_debate.txt
TRUMP,wards,1,6_republican_debate.txt
TRUMP,less,1,6_republican_debate.txt
TRUMP,direction,2,6_republican_debate.txt
TRUMP,american,1,6_republican_debate.txt
TRUMP,know,13,6_republican_debate.txt
TRUMP,going,22,6_republican_debate.txt
TRUMP,anger,2,6_republican_debate.txt
TRUMP,far,1,6_republican_debate.txt
TRUMP,tired,1,6_republican_debate.txt
TRUMP,one,8,6_republican_debate.txt
TRUMP,kinds,1,6_republican_debate.txt
TRUMP,come,7,6_republican_debate.txt
TRUMP,solve,2,6_republican_debate.txt
TRUMP,york,6,6_republican_debate.txt
TRUMP,whether,1,6_republican_debate.txt
TRUMP,border,1,6_republican_debate.txt
TRUMP,borders,2,6_republican_debate.txt
TRUMP,trouble,1,6_republican_debate.txt
TRUMP,hacks,2,6_republican_debate.txt
TRUMP,applause,20,6_republican_debate.txt
TRUMP,right,3,6_republican_debate.txt
TRUMP,permanently,1,6_republican_debate.txt
TRUMP,even,6,6_republican_debate.txt
TRUMP,product,2,6_republican_debate.txt
TRUMP,ca,24,6_republican_debate.txt
TRUMP,serious,3,6_republican_debate.txt
TRUMP,marco,1,6_republican_debate.txt
TRUMP,fine,1,6_republican_debate.txt
TRUMP,reality,1,6_republican_debate.txt
TRUMP,things,1,6_republican_debate.txt
TRUMP,healthcare,1,6_republican_debate.txt
TRUMP,mine,2,6_republican_debate.txt
TRUMP,taxed,1,6_republican_debate.txt
TRUMP,think,3,6_republican_debate.txt
TRUMP,million,1,6_republican_debate.txt
TRUMP,saw,6,6_republican_debate.txt
TRUMP,japan,2,6_republican_debate.txt
TRUMP,totally,1,6_republican_debate.txt
TRUMP,bad,1,6_republican_debate.txt
TRUMP,treated,1,6_republican_debate.txt
TRUMP,two,8,6_republican_debate.txt
TRUMP,game,1,6_republican_debate.txt
TRUMP,interesting,1,6_republican_debate.txt
TRUMP,lose,3,6_republican_debate.txt
TRUMP,willing,1,6_republican_debate.txt
TRUMP,problem,11,6_republican_debate.txt
TRUMP,big,3,6_republican_debate.txt
TRUMP,neil,1,6_republican_debate.txt
TRUMP,last,1,6_republican_debate.txt
TRUMP,devaluing,3,6_republican_debate.txt
TRUMP,laughed,1,6_republican_debate.txt
TRUMP,unbelievable,1,6_republican_debate.txt
TRUMP,playing,1,6_republican_debate.txt
TRUMP,tractor,3,6_republican_debate.txt
TRUMP,question,5,6_republican_debate.txt
TRUMP,fighting,1,6_republican_debate.txt
TRUMP,smell,2,6_republican_debate.txt
TRUMP,leadership,1,6_republican_debate.txt
TRUMP,first,2,6_republican_debate.txt
TRUMP,letting,1,6_republican_debate.txt
TRUMP,ph,4,6_republican_debate.txt
TRUMP,people,37,6_republican_debate.txt
TRUMP,corporations,1,6_republican_debate.txt
TRUMP,control,2,6_republican_debate.txt
TRUMP,replace,1,6_republican_debate.txt
TRUMP,lost,2,6_republican_debate.txt
TRUMP,whole,1,6_republican_debate.txt
TRUMP,thing,1,6_republican_debate.txt
TRUMP,booing,1,6_republican_debate.txt
TRUMP,side,2,6_republican_debate.txt
TRUMP,perfect,1,6_republican_debate.txt
TRUMP,long,2,6_republican_debate.txt
TRUMP,seven,1,6_republican_debate.txt
TRUMP,construction,2,6_republican_debate.txt
TRUMP,tough,1,6_republican_debate.txt
TRUMP,congress,3,6_republican_debate.txt
TRUMP,nikki,4,6_republican_debate.txt
TRUMP,protect,1,6_republican_debate.txt
TRUMP,bottom,3,6_republican_debate.txt
TRUMP,tremendous,1,6_republican_debate.txt
TRUMP,built,2,6_republican_debate.txt
TRUMP,huh,1,6_republican_debate.txt
TRUMP,friend,3,6_republican_debate.txt
TRUMP,asking,1,6_republican_debate.txt
TRUMP,company,5,6_republican_debate.txt
TRUMP,weak,1,6_republican_debate.txt
TRUMP,inversion,2,6_republican_debate.txt
TRUMP,ten,1,6_republican_debate.txt
TRUMP,tell,6,6_republican_debate.txt
TRUMP,terrible,2,6_republican_debate.txt
TRUMP,wounded,1,6_republican_debate.txt
TRUMP,happy,1,6_republican_debate.txt
TRUMP,floor,1,6_republican_debate.txt
TRUMP,wonderful,1,6_republican_debate.txt
TRUMP,amendment,2,6_republican_debate.txt
TRUMP,agree,2,6_republican_debate.txt
TRUMP,wherever,1,6_republican_debate.txt
TRUMP,wrong,6,6_republican_debate.txt
TRUMP,damage,1,6_republican_debate.txt
TRUMP,believe,2,6_republican_debate.txt
TRUMP,negotiate,3,6_republican_debate.txt
TRUMP,others,1,6_republican_debate.txt
TRUMP,talking,3,6_republican_debate.txt
TRUMP,crosstalk,5,6_republican_debate.txt
TRUMP,horrific,1,6_republican_debate.txt
TRUMP,work,3,6_republican_debate.txt
TRUMP,face,1,6_republican_debate.txt
TRUMP,complicated,1,6_republican_debate.txt
TRUMP,nice,1,6_republican_debate.txt
TRUMP,ivanka,2,6_republican_debate.txt
TRUMP,tax,3,6_republican_debate.txt
TRUMP,hospitals,1,6_republican_debate.txt
TRUMP,loving,1,6_republican_debate.txt
TRUMP,handled,1,6_republican_debate.txt
TRUMP,say,8,6_republican_debate.txt
TRUMP,hands,1,6_republican_debate.txt
TRUMP,ok,7,6_republican_debate.txt
TRUMP,trust,3,6_republican_debate.txt
TRUMP,thank,6,6_republican_debate.txt
TRUMP,field,3,6_republican_debate.txt
TRUMP,let,6,6_republican_debate.txt
TRUMP,back,5,6_republican_debate.txt
TRUMP,fairly,2,6_republican_debate.txt
TRUMP,united,1,6_republican_debate.txt
TRUMP,position,1,6_republican_debate.txt
TRUMP,running,2,6_republican_debate.txt
TRUMP,points,1,6_republican_debate.txt
TRUMP,taxes,1,6_republican_debate.txt
TRUMP,seen,1,6_republican_debate.txt
TRUMP,compete,1,6_republican_debate.txt
TRUMP,lawsuit,1,6_republican_debate.txt
TRUMP,peanuts,1,6_republican_debate.txt
TRUMP,time,1,6_republican_debate.txt
TRUMP,stop,2,6_republican_debate.txt
TRUMP,ripping,1,6_republican_debate.txt
TRUMP,reason,3,6_republican_debate.txt
TRUMP,eleven,1,6_republican_debate.txt
TRUMP,mentioned,1,6_republican_debate.txt
TRUMP,america,4,6_republican_debate.txt
TRUMP,shoot,1,6_republican_debate.txt
TRUMP,rebuilt,1,6_republican_debate.txt
TRUMP,buckley,1,6_republican_debate.txt
TRUMP,fought,3,6_republican_debate.txt
TRUMP,could,6,6_republican_debate.txt
TRUMP,strong,3,6_republican_debate.txt
TRUMP,jobs,4,6_republican_debate.txt
TRUMP,fear,1,6_republican_debate.txt
TRUMP,jeb,3,6_republican_debate.txt
TRUMP,trojan,1,6_republican_debate.txt
TRUMP,mark,1,6_republican_debate.txt
TRUMP,iowa,1,6_republican_debate.txt
TRUMP,overhang,1,6_republican_debate.txt
TRUMP,deficit,2,6_republican_debate.txt
TRUMP,harvard,2,6_republican_debate.txt
TRUMP,sitting,3,6_republican_debate.txt
TRUMP,build,1,6_republican_debate.txt
TRUMP,begging,1,6_republican_debate.txt
TRUMP,closing,3,6_republican_debate.txt
TRUMP,supposed,3,6_republican_debate.txt
TRUMP,pull,2,6_republican_debate.txt
TRUMP,kind,3,6_republican_debate.txt
TRUMP,losing,1,6_republican_debate.txt
TRUMP,inaudible,7,6_republican_debate.txt
TRUMP,beating,1,6_republican_debate.txt
TRUMP,trillion,1,6_republican_debate.txt
TRUMP,proud,1,6_republican_debate.txt
TRUMP,candidate,1,6_republican_debate.txt
TRUMP,anymore,1,6_republican_debate.txt
TRUMP,tonight,1,6_republican_debate.txt
TRUMP,doctor,1,6_republican_debate.txt
TRUMP,feeling,1,6_republican_debate.txt
TRUMP,land,1,6_republican_debate.txt
TRUMP,colleagues,1,6_republican_debate.txt
TRUMP,taunt,1,6_republican_debate.txt
TRUMP,sorts,1,6_republican_debate.txt
TRUMP,taxing,1,6_republican_debate.txt
TRUMP,presidential,1,6_republican_debate.txt
TRUMP,five,1,6_republican_debate.txt
TRUMP,leave,2,6_republican_debate.txt
TRUMP,representative,1,6_republican_debate.txt
TRUMP,got,6,6_republican_debate.txt
TRUMP,plans,1,6_republican_debate.txt
TRUMP,president,4,6_republican_debate.txt
TRUMP,police,2,6_republican_debate.txt
TRUMP,center,1,6_republican_debate.txt
TRUMP,legislation,2,6_republican_debate.txt
TRUMP,radical,1,6_republican_debate.txt
TRUMP,devaluations,1,6_republican_debate.txt
TRUMP,polls,2,6_republican_debate.txt
TRUMP,case,2,6_republican_debate.txt
TRUMP,everything,2,6_republican_debate.txt
TRUMP,horse,1,6_republican_debate.txt
TRUMP,reception,1,6_republican_debate.txt
TRUMP,good,4,6_republican_debate.txt
TRUMP,beautifully,1,6_republican_debate.txt
TRUMP,california,4,6_republican_debate.txt
TRUMP,endorsed,1,6_republican_debate.txt
TRUMP,laugh,1,6_republican_debate.txt
TRUMP,times,2,6_republican_debate.txt
TRUMP,trigger,2,6_republican_debate.txt
TRUMP,use,11,6_republican_debate.txt
TRUMP,terror,1,6_republican_debate.txt
TRUMP,donald,1,6_republican_debate.txt
TRUMP,millions,2,6_republican_debate.txt
TRUMP,sight,2,6_republican_debate.txt
TRUMP,executives,1,6_republican_debate.txt
TRUMP,four,2,6_republican_debate.txt
TRUMP,place,2,6_republican_debate.txt
TRUMP,longer,1,6_republican_debate.txt
TRUMP,senate,2,6_republican_debate.txt
TRUMP,pouring,1,6_republican_debate.txt
TRUMP,treating,1,6_republican_debate.txt
TRUMP,maria,2,6_republican_debate.txt
TRUMP,boeing,4,6_republican_debate.txt
TRUMP,agrees,1,6_republican_debate.txt
TRUMP,wo,2,6_republican_debate.txt
TRUMP,barack,1,6_republican_debate.txt
TRUMP,happen,4,6_republican_debate.txt
TRUMP,shot,1,6_republican_debate.txt
TRUMP,workers,1,6_republican_debate.txt
TRUMP,close,1,6_republican_debate.txt
TRUMP,owed,1,6_republican_debate.txt
TRUMP,tariffed,1,6_republican_debate.txt
TRUMP,happens,2,6_republican_debate.txt
TRUMP,security,4,6_republican_debate.txt
TRUMP,months,1,6_republican_debate.txt
TRUMP,bombs,1,6_republican_debate.txt
TRUMP,little,1,6_republican_debate.txt
TRUMP,country,15,6_republican_debate.txt
TRUMP,massive,1,6_republican_debate.txt
TRUMP,see,3,6_republican_debate.txt
TRUMP,send,1,6_republican_debate.txt
TRUMP,city,1,6_republican_debate.txt
TRUMP,insulting,1,6_republican_debate.txt
TRUMP,states,1,6_republican_debate.txt
TRUMP,greater,1,6_republican_debate.txt
TRUMP,young,4,6_republican_debate.txt
TRUMP,angry,7,6_republican_debate.txt
TRUMP,chance,3,6_republican_debate.txt
TRUMP,horrible,1,6_republican_debate.txt
TRUMP,carl,3,6_republican_debate.txt
TRUMP,street,2,6_republican_debate.txt
TRUMP,like,12,6_republican_debate.txt
TRUMP,understand,2,6_republican_debate.txt
TRUMP,guns,4,6_republican_debate.txt
TRUMP,deals,1,6_republican_debate.txt
TRUMP,choose,1,6_republican_debate.txt
TRUMP,paris,2,6_republican_debate.txt
TRUMP,bank,1,6_republican_debate.txt
TRUMP,difference,1,6_republican_debate.txt
TRUMP,korea,4,6_republican_debate.txt
TRUMP,go,2,6_republican_debate.txt
TRUMP,largest,1,6_republican_debate.txt
TRUMP,bullets,1,6_republican_debate.txt
TRUMP,amount,2,6_republican_debate.txt
TRUMP,show,2,6_republican_debate.txt
TRUMP,businesspeople,1,6_republican_debate.txt
TRUMP,beats,2,6_republican_debate.txt
TRUMP,party,2,6_republican_debate.txt
TRUMP,power,2,6_republican_debate.txt
TRUMP,huge,1,6_republican_debate.txt
TRUMP,looking,4,6_republican_debate.txt
TRUMP,trade,8,6_republican_debate.txt
TRUMP,day,1,6_republican_debate.txt
TRUMP,deal,6,6_republican_debate.txt
TRUMP,fix,2,6_republican_debate.txt
TRUMP,attorneys,2,6_republican_debate.txt
TRUMP,went,1,6_republican_debate.txt
TRUMP,numbers,1,6_republican_debate.txt
TRUMP,william,1,6_republican_debate.txt
TRUMP,yesterday,1,6_republican_debate.txt
TRUMP,promise,1,6_republican_debate.txt
TRUMP,also,1,6_republican_debate.txt
TRUMP,problems,5,6_republican_debate.txt
TRUMP,anywhere,2,6_republican_debate.txt
TRUMP,lawrence,2,6_republican_debate.txt
TRUMP,yen,1,6_republican_debate.txt
TRUMP,obamacare,1,6_republican_debate.txt
TRUMP,journal,2,6_republican_debate.txt
TRUMP,way,10,6_republican_debate.txt
TRUMP,wall,2,6_republican_debate.txt
TRUMP,future,1,6_republican_debate.txt
TRUMP,gladly,1,6_republican_debate.txt
TRUMP,around,1,6_republican_debate.txt
TRUMP,history,1,6_republican_debate.txt
TRUMP,causing,1,6_republican_debate.txt
TRUMP,corporate,2,6_republican_debate.txt
TRUMP,total,1,6_republican_debate.txt
TRUMP,treat,1,6_republican_debate.txt
TRUMP,equal,1,6_republican_debate.txt
TRUMP,money,3,6_republican_debate.txt
TRUMP,men,1,6_republican_debate.txt
TRUMP,vigilant,1,6_republican_debate.txt
TRUMP,misrepresent,1,6_republican_debate.txt
TRUMP,repeal,1,6_republican_debate.txt
TRUMP,illegal,1,6_republican_debate.txt
TRUMP,plus,1,6_republican_debate.txt
TRUMP,flying,1,6_republican_debate.txt
TRUMP,comes,1,6_republican_debate.txt
TRUMP,rest,2,6_republican_debate.txt
TRUMP,crashing,1,6_republican_debate.txt
TRUMP,flow,1,6_republican_debate.txt
TRUMP,half,1,6_republican_debate.txt
TRUMP,true,2,6_republican_debate.txt
TRUMP,suit,1,6_republican_debate.txt
TRUMP,islam,1,6_republican_debate.txt
TRUMP,started,2,6_republican_debate.txt
TRUMP,offended,1,6_republican_debate.txt
TRUMP,opposite,1,6_republican_debate.txt
TRUMP,tribe,2,6_republican_debate.txt
TRUMP,impossible,1,6_republican_debate.txt
TRUMP,put,1,6_republican_debate.txt
TRUMP,ordering,1,6_republican_debate.txt
TRUMP,watching,1,6_republican_debate.txt
TRUMP,downtown,1,6_republican_debate.txt
TRUMP,bringing,1,6_republican_debate.txt
TRUMP,biggest,2,6_republican_debate.txt
TRUMP,republicans,1,6_republican_debate.txt
TRUMP,fair,2,6_republican_debate.txt
TRUMP,privilege,1,6_republican_debate.txt
TRUMP,endorse,1,6_republican_debate.txt
TRUMP,want,14,6_republican_debate.txt
TRUMP,refuses,1,6_republican_debate.txt
TRUMP,incompetent,1,6_republican_debate.txt
TRUMP,dry,1,6_republican_debate.txt
TRUMP,wanted,2,6_republican_debate.txt
TRUMP,played,1,6_republican_debate.txt
TRUMP,open,1,6_republican_debate.txt
TRUMP,thinking,1,6_republican_debate.txt
TRUMP,health,1,6_republican_debate.txt
TRUMP,loved,2,6_republican_debate.txt
TRUMP,along,2,6_republican_debate.txt
TRUMP,cruz,1,6_republican_debate.txt
TRUMP,earth,1,6_republican_debate.txt
TRUMP,certainly,2,6_republican_debate.txt
TRUMP,made,4,6_republican_debate.txt
TRUMP,trump,1,6_republican_debate.txt
TRUMP,introduced,1,6_republican_debate.txt
TRUMP,policy,1,6_republican_debate.txt
TRUMP,looked,2,6_republican_debate.txt
TRUMP,kids,1,6_republican_debate.txt
TRUMP,children,2,6_republican_debate.txt
TRUMP,hell,1,6_republican_debate.txt
TRUMP,badly,1,6_republican_debate.txt
TRUMP,find,6,6_republican_debate.txt
TRUMP,nbc,2,6_republican_debate.txt
TRUMP,blind,3,6_republican_debate.txt
TRUMP,takes,2,6_republican_debate.txt
TRUMP,accept,1,6_republican_debate.txt
TRUMP,knew,2,6_republican_debate.txt
TRUMP,without,2,6_republican_debate.txt
TRUMP,sucking,1,6_republican_debate.txt
PAUL,utopian,1,5_republican_debate.txt
PAUL,clinton,1,5_republican_debate.txt
PAUL,housing,2,5_republican_debate.txt
PAUL,careful,1,5_republican_debate.txt
PAUL,deserves,1,5_republican_debate.txt
PAUL,bring,1,5_republican_debate.txt
PAUL,would,11,5_republican_debate.txt
PAUL,internet,3,5_republican_debate.txt
PAUL,spread,1,5_republican_debate.txt
PAUL,hope,2,5_republican_debate.txt
PAUL,provisions,1,5_republican_debate.txt
PAUL,immigration,6,5_republican_debate.txt
PAUL,something,4,5_republican_debate.txt
PAUL,north,1,5_republican_debate.txt
PAUL,ask,2,5_republican_debate.txt
PAUL,may,1,5_republican_debate.txt
PAUL,strengthened,1,5_republican_debate.txt
PAUL,bankruptcy,1,5_republican_debate.txt
PAUL,need,10,5_republican_debate.txt
PAUL,stand,1,5_republican_debate.txt
PAUL,realize,3,5_republican_debate.txt
PAUL,war,6,5_republican_debate.txt
PAUL,run,1,5_republican_debate.txt
PAUL,everybody,1,5_republican_debate.txt
PAUL,failed,1,5_republican_debate.txt
PAUL,used,1,5_republican_debate.txt
PAUL,minute,1,5_republican_debate.txt
PAUL,iraqi,1,5_republican_debate.txt
PAUL,called,2,5_republican_debate.txt
PAUL,collection,1,5_republican_debate.txt
PAUL,take,2,5_republican_debate.txt
PAUL,step,1,5_republican_debate.txt
PAUL,mistake,4,5_republican_debate.txt
PAUL,refugees,6,5_republican_debate.txt
PAUL,regime,10,5_republican_debate.txt
PAUL,strength,1,5_republican_debate.txt
PAUL,relocated,1,5_republican_debate.txt
PAUL,last,1,5_republican_debate.txt
PAUL,ways,1,5_republican_debate.txt
PAUL,recipe,2,5_republican_debate.txt
PAUL,nation,1,5_republican_debate.txt
PAUL,convention,1,5_republican_debate.txt
PAUL,dictators,1,5_republican_debate.txt
PAUL,norm,1,5_republican_debate.txt
PAUL,planes,1,5_republican_debate.txt
PAUL,food,2,5_republican_debate.txt
PAUL,remember,1,5_republican_debate.txt
PAUL,goes,1,5_republican_debate.txt
PAUL,might,5,5_republican_debate.txt
PAUL,china,1,5_republican_debate.txt
PAUL,variations,1,5_republican_debate.txt
PAUL,notion,1,5_republican_debate.txt
PAUL,military,1,5_republican_debate.txt
PAUL,checks,1,5_republican_debate.txt
PAUL,safe,4,5_republican_debate.txt
PAUL,information,2,5_republican_debate.txt
PAUL,world,5,5_republican_debate.txt
PAUL,profession,1,5_republican_debate.txt
PAUL,stage,4,5_republican_debate.txt
PAUL,east,3,5_republican_debate.txt
PAUL,handshake,1,5_republican_debate.txt
PAUL,problems,1,5_republican_debate.txt
PAUL,stamps,2,5_republican_debate.txt
PAUL,fault,2,5_republican_debate.txt
PAUL,leaving,1,5_republican_debate.txt
PAUL,conservative,5,5_republican_debate.txt
PAUL,began,1,5_republican_debate.txt
PAUL,love,3,5_republican_debate.txt
PAUL,gang,3,5_republican_debate.txt
PAUL,database,1,5_republican_debate.txt
PAUL,toppled,1,5_republican_debate.txt
PAUL,arab,1,5_republican_debate.txt
PAUL,mistaken,1,5_republican_debate.txt
PAUL,weakest,1,5_republican_debate.txt
PAUL,rules,1,5_republican_debate.txt
PAUL,freedom,1,5_republican_debate.txt
PAUL,else,1,5_republican_debate.txt
PAUL,geneva,1,5_republican_debate.txt
PAUL,though,1,5_republican_debate.txt
PAUL,nobody,1,5_republican_debate.txt
PAUL,majority,2,5_republican_debate.txt
PAUL,pick,1,5_republican_debate.txt
PAUL,fingerprints,1,5_republican_debate.txt
PAUL,attack,1,5_republican_debate.txt
PAUL,realistic,1,5_republican_debate.txt
PAUL,repeatedly,1,5_republican_debate.txt
PAUL,clamor,1,5_republican_debate.txt
PAUL,got,2,5_republican_debate.txt
PAUL,defy,1,5_republican_debate.txt
PAUL,neoconservatives,1,5_republican_debate.txt
PAUL,already,1,5_republican_debate.txt
PAUL,lot,1,5_republican_debate.txt
PAUL,new,1,5_republican_debate.txt
PAUL,confront,2,5_republican_debate.txt
PAUL,arm,1,5_republican_debate.txt
PAUL,came,4,5_republican_debate.txt
PAUL,explain,1,5_republican_debate.txt
PAUL,problem,1,5_republican_debate.txt
PAUL,president,1,5_republican_debate.txt
PAUL,create,1,5_republican_debate.txt
PAUL,fighting,1,5_republican_debate.txt
PAUL,evil,1,5_republican_debate.txt
PAUL,greater,1,5_republican_debate.txt
PAUL,really,2,5_republican_debate.txt
PAUL,vast,1,5_republican_debate.txt
PAUL,oh,5,5_republican_debate.txt
PAUL,important,1,5_republican_debate.txt
PAUL,quit,1,5_republican_debate.txt
PAUL,sided,1,5_republican_debate.txt
PAUL,temporarily,1,5_republican_debate.txt
PAUL,appoint,1,5_republican_debate.txt
PAUL,mean,2,5_republican_debate.txt
PAUL,bulk,1,5_republican_debate.txt
PAUL,defense,3,5_republican_debate.txt
PAUL,safer,1,5_republican_debate.txt
PAUL,domestic,1,5_republican_debate.txt
PAUL,decide,1,5_republican_debate.txt
PAUL,anyone,1,5_republican_debate.txt
PAUL,anniversary,1,5_republican_debate.txt
PAUL,crazy,2,5_republican_debate.txt
PAUL,fiscal,1,5_republican_debate.txt
PAUL,libya,2,5_republican_debate.txt
PAUL,completely,1,5_republican_debate.txt
PAUL,conduct,1,5_republican_debate.txt
PAUL,secular,1,5_republican_debate.txt
PAUL,care,1,5_republican_debate.txt
PAUL,bosnia,1,5_republican_debate.txt
PAUL,going,14,5_republican_debate.txt
PAUL,hold,1,5_republican_debate.txt
PAUL,sides,1,5_republican_debate.txt
PAUL,everything,1,5_republican_debate.txt
PAUL,entails,2,5_republican_debate.txt
PAUL,give,2,5_republican_debate.txt
PAUL,green,1,5_republican_debate.txt
PAUL,won,2,5_republican_debate.txt
PAUL,fly,1,5_republican_debate.txt
PAUL,get,3,5_republican_debate.txt
PAUL,much,1,5_republican_debate.txt
PAUL,today,1,5_republican_debate.txt
PAUL,favor,1,5_republican_debate.txt
PAUL,alliance,1,5_republican_debate.txt
PAUL,hussein,1,5_republican_debate.txt
PAUL,set,1,5_republican_debate.txt
PAUL,well,2,5_republican_debate.txt
PAUL,global,1,5_republican_debate.txt
PAUL,wolf,2,5_republican_debate.txt
PAUL,fight,1,5_republican_debate.txt
